frame.len,tcp.srcport,tcp.dstport,ip.proto,tcp.len,tcp.window_size,frame.time_delta,label
965,80,42730,6,911,64240,0.000652224,0
54,53774,443,6,0,65535,0.000051528,0
54,42730,80,6,0,62419,0.000176516,0
8274,443,53774,6,8220,64240,0.000322586,0
54,53774,443,6,0,65535,0.001350898,0
670,443,50388,6,616,64240,0.004369445,0
54,50388,443,6,0,65535,0.000078648,0
1966,36116,443,6,1912,64240,0.017943502,0
60,443,36116,6,0,64240,0.002676651,0
60,443,36116,6,0,64240,0.000001473,0
118,50398,443,6,64,65535,0.004378689,0
60,443,50398,6,0,64240,0.002055155,0
146,50388,443,6,92,65535,0.008961611,0
319,50388,443,6,265,65535,0.000381673,0
60,443,50388,6,0,64240,0.000518826,0
60,443,50388,6,0,64240,0.000001326,0
670,443,50398,6,616,64240,0.002348985,0
54,50398,443,6,0,65535,0.000063964,0
85,50388,443,6,31,65535,0.006969198,0
60,443,50388,6,0,64240,0.001459104,0
163,50398,443,6,109,65535,0.002383356,0
82,,,17,,,0.001163225,0
60,443,50398,6,0,64240,0.00062086,0
85,443,50388,6,31,64240,0.000001089,0
78,50398,443,6,24,65535,0.006487503,0
54,50398,443,6,0,65535,0.000544241,0
60,443,50398,6,0,64240,0.001926466,0
60,443,50398,6,0,64239,0.00000112,0
4223,443,36116,6,4169,64240,0.005999035,0
85,443,50398,6,31,64239,0.000001118,0
593,443,50388,6,539,64240,0.000000255,0
93,443,50388,6,39,64240,0.000000115,0
85,,,17,,,0.000000292,0
54,36116,443,6,0,65535,0.000106614,0
54,50398,443,6,0,0,0.000198932,0
54,50388,443,6,0,65535,0.016854929,0
93,50388,443,6,39,65535,0.000347224,0
60,443,50388,6,0,64240,0.004997391,0
175,,,17,,,0.035767827,0
108,,,17,,,0.000827556,0
298,,,17,,,0.007371512,0
659,,,17,,,0.007524159,0
182,,,17,,,0.000000943,0
68,,,17,,,0.00000016,0
482,42730,80,6,428,62419,0.000125752,0
60,80,42730,6,0,64240,0.002500083,0
1294,,,17,,,0.00754442,0
1294,,,17,,,0.003463236,0
73,,,17,,,0.003654755,0
85,,,17,,,0.031972174,0
1294,,,17,,,0.000000866,0
1294,,,17,,,0.0000002,0
1294,,,17,,,0.000000141,0
1294,,,17,,,0.000000135,0
1294,,,17,,,0.000000139,0
744,,,17,,,0.000000136,0
73,,,17,,,0.000000137,0
486,,,17,,,0.00026293,0
66,,,17,,,0.000001,0
78,,,17,,,0.001086452,0
965,80,42730,6,911,64240,0.003644633,0
54,42730,80,6,0,61508,0.000068628,0
129,,,17,,,0.015641991,0
173,,,17,,,0.005183896,0
112,,,17,,,0.000527817,0
93,50388,443,6,39,65535,0.000621347,0
60,443,50388,6,0,64240,0.000619185,0
78,50388,443,6,24,65535,0.002388057,0
54,50388,443,6,0,65535,0.000790384,0
60,443,50388,6,0,64240,0.001261506,0
60,443,50388,6,0,64239,0.000001093,0
660,,,17,,,0.011256556,0
166,,,17,,,0.000001084,0
68,,,17,,,0.00000019,0
69,,,17,,,0.000000351,0
73,,,17,,,0.003051668,0
118,36116,443,6,64,65535,0.00169692,0
60,443,36116,6,0,64240,0.000948616,0
146,36116,443,6,92,65535,0.001277548,0
60,443,50388,6,0,64239,0.001858933,0
60,443,36116,6,0,64240,0.000001173,0
54,50388,443,6,0,11844,0.000074417,0
670,443,36116,6,616,64240,0.0216473,0
54,36116,443,6,0,65535,0.000093341,0
85,36116,443,6,31,65535,0.002842076,0
60,443,36116,6,0,64240,0.001028262,0
283,,,17,,,0.016450595,0
85,443,36116,6,31,64240,0.039768145,0
73,,,17,,,0.021882966,0
73,,,17,,,0.00044973,0
268,,,17,,,0.014600839,0
119,,,17,,,0.000000819,0
79,,,17,,,0.008187064,0
54,36116,443,6,0,65535,0.003027523,0
69,,,17,,,0.039371838,0
1294,,,17,,,0.446063433,0
1294,,,17,,,0.000761992,0
54,42738,80,6,0,62420,0.114479404,0
282,,,17,,,0.047884697,0
714,,,17,,,0.018733692,0
80,,,17,,,0.001287618,0
70,,,17,,,0.04063545,0
93,48840,443,6,39,65535,0.768726767,0
60,443,48840,6,0,64240,0.001021339,0
93,443,48840,6,39,64240,0.029977928,0
54,48840,443,6,0,65535,0.000514122,0
54,42738,80,6,0,62420,0.114184598,0
60,80,42738,6,0,64240,0.000741876,0
74,,,17,,,0.012428511,0
74,,,17,,,0.001622522,0
74,,,17,,,0.000468271,0
347,,,17,,,0.003734148,0
450,,,17,,,0.002402565,0
546,,,17,,,0.000000887,0
1294,,,17,,,0.01123896,0
1294,,,17,,,0.000540326,0
1294,,,17,,,0.000676417,0
85,,,17,,,0.016330546,0
85,,,17,,,0.000001028,0
1294,,,17,,,0.000000122,0
1294,,,17,,,0.000000356,0
1294,,,17,,,0.022271763,0
332,,,17,,,0.000001076,0
659,,,17,,,0.00000019,0
575,,,17,,,0.008325276,0
1290,,,17,,,0.001905037,0
1294,,,17,,,0.000001204,0
1294,,,17,,,0.00000013,0
1294,,,17,,,0.000000115,0
1294,,,17,,,0.000000359,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.000000301,0
78,,,17,,,0.001330768,0
1294,,,17,,,0.009743272,0
1294,,,17,,,0.000000672,0
1294,,,17,,,0.000000148,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000137,0
1294,,,17,,,0.000000136,0
1294,,,17,,,0.000000138,0
1294,,,17,,,0.000271993,0
1294,,,17,,,0.000001134,0
1294,,,17,,,0.000000227,0
1294,,,17,,,0.000000162,0
1294,,,17,,,0.000000144,0
165,,,17,,,0.000000202,0
74,,,17,,,0.001291239,0
68,,,17,,,0.006858177,0
1294,,,17,,,0.030806946,0
75,,,17,,,0.000576739,0
220,33936,443,6,166,65535,0.589942696,0
60,443,33936,6,0,64240,0.00210431,0
133,443,33936,6,79,64240,0.012875405,0
93,33936,443,6,39,65535,0.001237933,0
60,443,33936,6,0,64240,0.000925614,0
93,46146,443,6,39,65535,2.118642916,0
60,443,46146,6,0,64240,0.001883241,0
93,443,46146,6,39,64240,0.009588199,0
54,46146,443,6,0,65535,0.040988891,0
81,,,17,,,0.233180301,0
81,,,17,,,0.000777656,0
81,,,17,,,0.000421794,0
138,,,17,,,0.006039042,0
400,,,17,,,0.000477815,0
448,,,17,,,0.000000918,0
74,54048,443,6,0,64240,0.003890847,0
74,54052,443,6,0,64240,0.002310012,0
74,54066,443,6,0,64240,0.001235458,0
60,443,54048,6,0,64240,0.012432032,0
60,443,54052,6,0,64240,0.000001114,0
54,54048,443,6,0,64240,0.000111195,0
54,54052,443,6,0,64240,0.000172554,0
60,443,54066,6,0,64240,0.003582226,0
54,54066,443,6,0,64240,0.00007872,0
1960,54052,443,6,1906,64240,0.002431276,0
60,443,54052,6,0,64240,0.001342765,0
60,443,54052,6,0,64240,0.000001063,0
1960,54048,443,6,1906,64240,0.005012548,0
60,443,54048,6,0,64240,0.000938308,0
60,443,54048,6,0,64240,0.000000898,0
1960,54066,443,6,1906,64240,0.006810048,0
60,443,54066,6,0,64240,0.001923257,0
60,443,54066,6,0,64240,0.000001152,0
4351,443,54052,6,4297,64240,0.032890037,0
54,54052,443,6,0,65535,0.000158023,0
4350,443,54048,6,4296,64240,0.011159268,0
54,54048,443,6,0,65535,0.00008911,0
4349,443,54066,6,4295,64240,0.001857864,0
54,54066,443,6,0,65535,0.000062159,0
134,54052,443,6,80,65535,0.008851613,0
60,443,54052,6,0,64240,0.001010013,0
134,54048,443,6,80,65535,0.000884356,0
60,443,54048,6,0,64240,0.001900736,0
704,443,54048,6,650,64240,0.010721588,0
704,443,54052,6,650,64240,0.000001294,0
134,54066,443,6,80,65535,0.004485271,0
146,54052,443,6,92,65535,0.00128125,0
449,54052,443,6,395,65535,0.0005715,0
60,443,54066,6,0,64240,0.000348977,0
60,443,54052,6,0,64240,0.000001019,0
163,54048,443,6,109,65535,0.000071753,0
60,443,54052,6,0,64240,0.000274157,0
60,443,54048,6,0,64240,0.000728286,0
85,54052,443,6,31,65535,0.003932118,0
60,443,54052,6,0,64240,0.001136681,0
163,54066,443,6,109,65535,0.00131382,0
60,443,54066,6,0,64240,0.001324315,0
78,54048,443,6,24,65535,0.001291775,0
85,443,54052,6,31,64240,0.000136557,0
704,443,54066,6,650,64240,0.000001398,0
54,54048,443,6,0,65535,0.000354239,0
60,443,54048,6,0,64240,0.000426251,0
60,443,54048,6,0,64239,0.001203399,0
78,54066,443,6,24,65535,0.001097815,0
54,54066,443,6,0,65535,0.000393622,0
60,443,54066,6,0,64240,0.000301403,0
60,443,54066,6,0,64239,0.001002946,0
85,443,54048,6,31,64239,0.000001097,0
54,54048,443,6,0,0,0.000105208,0
85,443,54066,6,31,64239,0.009985687,0
54,54066,443,6,0,0,0.000064282,0
54,54052,443,6,0,65535,0.027371625,0
498,443,54052,6,444,64240,0.016972213,0
54,54052,443,6,0,65535,0.000156395,0
93,54052,443,6,39,65535,0.001704429,0
60,443,54052,6,0,64240,0.001117333,0
221,54052,443,6,167,65535,0.003808155,0
1586,54052,443,6,1532,65535,0.000711434,0
334,54052,443,6,280,65535,0.00128932,0
60,443,54052,6,0,64240,0.000037073,0
60,443,54052,6,0,64240,0.00000108,0
60,443,54052,6,0,64240,0.000000254,0
60,443,54052,6,0,64240,0.001942972,0
1294,,,17,,,0.007973503,0
1294,,,17,,,0.000822905,0
85,,,17,,,0.016754139,0
1294,,,17,,,0.00000112,0
1294,,,17,,,0.000000279,0
1294,,,17,,,0.000000142,0
1294,,,17,,,0.005433746,0
1294,,,17,,,0.011016842,0
1294,,,17,,,0.00000117,0
892,,,17,,,0.000000139,0
85,,,17,,,0.004360635,0
173,,,17,,,0.003026436,0
108,,,17,,,0.000534995,0
679,443,54052,6,625,64240,0.01309496,0
660,,,17,,,0.000001219,0
166,,,17,,,0.000000176,0
68,,,17,,,0.000000115,0
73,,,17,,,0.004107255,0
93,54052,443,6,39,65535,0.00100527,0
60,443,54052,6,0,64240,0.001107416,0
1294,,,17,,,0.30785559,0
79,,,17,,,0.897368612,0
79,,,17,,,0.000448938,0
79,,,17,,,0.000137966,0
469,,,17,,,0.021600411,0
428,,,17,,,0.000376579,0
452,,,17,,,0.000000723,0
1294,,,17,,,0.007704799,0
1294,,,17,,,0.0003852,0
1242,,,17,,,0.010259571,0
1242,,,17,,,0.000000944,0
1242,,,17,,,0.000000249,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.004002572,0
1242,,,17,,,0.000001282,0
914,,,17,,,0.000000231,0
153,,,17,,,0.005001767,0
191,,,17,,,0.002728138,0
116,,,17,,,0.000274994,0
143,,,17,,,0.002810767,0
578,,,17,,,0.006744823,0
69,,,17,,,0.000001041,0
69,,,17,,,0.000000182,0
94,,,17,,,0.000000146,0
143,,,17,,,0.000572175,0
579,,,17,,,0.068511048,0
143,,,17,,,0.0008476,0
581,,,17,,,0.137347164,0
77,,,17,,,0.000001093,0
590,,,1\,17,,,0
105,,,1\,17,,,0
355,,,17,,,0.088434891,0
68,,,17,,,0.009971555,0
581,,,17,,,0.182525004,0
77,,,17,,,0.000000594,0
590,,,1\,17,,,0
105,,,1\,17,,,0
1123,33936,443,6,1069,65535,0.068587537,0
7354,33936,443,6,7300,65535,0.00160161,0
60,443,33936,6,0,64240,0.000398305,0
2685,33936,443,6,2631,65535,0.000801162,0
60,443,33936,6,0,64240,0.000381802,0
60,443,33936,6,0,64240,0.000000943,0
60,443,33936,6,0,64240,0.000000282,0
60,443,33936,6,0,64240,0.000000178,0
60,443,33936,6,0,64240,0.000307358,0
60,443,33936,6,0,64240,0.000000825,0
60,443,33936,6,0,64240,0.000000216,0
323,443,33936,6,269,64240,0.070703884,0
93,33936,443,6,39,65535,0.00159671,0
60,443,33936,6,0,64240,0.000994219,0
1242,,,17,,,0.413513463,0
1242,,,17,,,0.000001105,0
1242,,,17,,,0.000000256,0
921,,,17,,,0.000000137,0
581,,,17,,,0.000000143,0
77,,,17,,,0.000000146,0
590,,,1\,17,,,0
105,,,1\,17,,,0
86,,,17,,,0.000824225,0
74,40868,443,6,0,64240,0.317494491,0
351,,,17,,,0.002414993,0
350,,,17,,,0.001405983,0
76,,,17,,,0.002101598,0
388,,,17,,,0.002931289,0
76,,,17,,,0.000377036,0
76,,,17,,,0.000546531,0
323,,,17,,,0.004189429,0
1172,,,17,,,0.053926975,0
83,,,17,,,0.002346249,0
449,,,17,,,0.056978642,0
425,,,17,,,0.000001037,0
466,,,17,,,0.000000191,0
60,443,40868,6,0,64240,0.003431061,0
69,,,17,,,0.000000419,0
1242,,,17,,,0.000000098,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.00000006,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000061,0
1242,,,17,,,0.000000061,0
54,40868,443,6,0,64240,0.00005655,0
668,,,17,,,0.000134456,0
68,,,17,,,0.000000527,0
86,,,17,,,0.0007914,0
1958,40868,443,6,1904,64240,0.018339078,0
360,,,17,,,0.002346232,0
60,443,40868,6,0,64240,0.000803664,0
60,443,40868,6,0,64240,0.000001757,0
1294,,,17,,,0.004141378,0
1294,,,17,,,0.000813712,0
466,,,17,,,0.024216729,0
69,,,17,,,0.000001047,0
354,,,17,,,0.000000149,0
1242,,,17,,,0.000000144,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000137,0
1140,,,17,,,0.000000138,0
1242,,,17,,,0.000172112,0
1242,,,17,,,0.000000401,0
1242,,,17,,,0.000000237,0
1242,,,17,,,0.000000162,0
1242,,,17,,,0.000000116,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
905,,,17,,,0.000245725,0
1242,,,17,,,0.000001169,0
418,,,17,,,0.000000213,0
87,,,17,,,0.003086061,0
153,,,17,,,0.021377662,0
191,,,17,,,0.005163216,0
117,,,17,,,0.001457982,0
143,,,17,,,0.002826049,0
3515,443,40868,6,3461,64240,0.00493021,0
54,40868,443,6,0,65535,0.000095393,0
118,40868,443,6,64,65535,0.020560071,0
578,,,17,,,0.000878663,0
69,,,17,,,0.000001274,0
69,,,17,,,0.000000164,0
94,,,17,,,0.000000154,0
359,,,17,,,0.000000146,0
60,443,40868,6,0,64240,0.000000278,0
86,,,17,,,0.000826585,0
143,,,17,,,0.000670423,0
146,40868,443,6,92,65535,0.002147512,0
340,40868,443,6,286,65535,0.000636011,0
60,443,40868,6,0,64240,0.002017882,0
60,443,40868,6,0,64240,0.000001391,0
1242,,,17,,,0.014462441,0
1242,,,17,,,0.000001023,0
87,,,17,,,0.001153868,0
1242,,,17,,,0.006265139,0
1242,,,17,,,0.000001062,0
1242,,,17,,,0.00000018,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000220092,0
1242,,,17,,,0.000000326,0
1242,,,17,,,0.000000184,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000115,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000183055,0
1242,,,17,,,0.000000513,0
1242,,,17,,,0.00000019,0
1242,,,17,,,0.000000117,0
1242,,,17,,,0.000000188,0
1242,,,17,,,0.000000117,0
1242,,,17,,,0.000000152,0
1242,,,17,,,0.000000119,0
1242,,,17,,,0.000055154,0
1242,,,17,,,0.000000175,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000209508,0
1242,,,17,,,0.000000976,0
1242,,,17,,,0.000000329,0
1242,,,17,,,0.000000178,0
1242,,,17,,,0.000000234,0
97,,,17,,,0.011042341,0
1242,,,17,,,0.030413498,0
1242,,,17,,,0.00000112,0
1242,,,17,,,0.000000357,0
1242,,,17,,,0.000000164,0
359,,,17,,,0.000000331,0
566,443,40868,6,512,64240,0.000000146,0
100,,,17,,,0.003825845,0
85,40868,443,6,31,65535,0.00465446,0
60,443,40868,6,0,64240,0.001116098,0
1242,,,17,,,0.027064321,0
100,,,17,,,0.000543446,0
581,,,17,,,0.026543147,0
145,,,17,,,0.000716759,0
85,443,40868,6,31,64240,0.01703614,0
1242,,,17,,,0.000000681,0
1242,,,17,,,0.000000159,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.001051699,0
1242,,,17,,,0.000000885,0
1242,,,17,,,0.000000181,0
100,,,17,,,0.00133377,0
1242,,,17,,,0.008824931,0
1242,,,17,,,0.000000547,0
1242,,,17,,,0.000000117,0
1242,,,17,,,0.000000077,0
1242,,,17,,,0.00000006,0
1242,,,17,,,0.000000072,0
1242,,,17,,,0.000000074,0
1242,,,17,,,0.000000071,0
1242,,,17,,,0.000058281,0
1242,,,17,,,0.000000135,0
1242,,,17,,,0.000000079,0
1242,,,17,,,0.000000072,0
1242,,,17,,,0.000000073,0
1242,,,17,,,0.000000073,0
1242,,,17,,,0.000000072,0
1242,,,17,,,0.000000072,0
1242,,,17,,,0.000141136,0
1242,,,17,,,0.000000517,0
1242,,,17,,,0.00000023,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000055862,0
1242,,,17,,,0.000000163,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000173,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000000146,0
1242,,,17,,,0.000000139,0
925,,,17,,,0.000000138,0
1242,,,17,,,0.000145334,0
1242,,,17,,,0.000000413,0
1242,,,17,,,0.000000208,0
1242,,,17,,,0.000000117,0
1242,,,17,,,0.000000167,0
1242,,,17,,,0.000000114,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000136,0
1242,,,17,,,0.000059363,0
1242,,,17,,,0.000000145,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000143,0
1242,,,17,,,0.000000142,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000141,0
1242,,,17,,,0.000198976,0
1242,,,17,,,0.000000768,0
179,,,17,,,0.000000214,0
100,,,17,,,0.008886352,0
1242,,,17,,,0.006892971,0
1242,,,17,,,0.000000991,0
1242,,,17,,,0.000000175,0
1242,,,17,,,0.000000149,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.00000014,0
1242,,,17,,,0.000000139,0
1242,,,17,,,0.000341227,0
1242,,,17,,,0.000001133,0
101,,,17,,,0.002629182,0
381,,,17,,,0.003869234,0
1242,,,17,,,0.005686205,0
1242,,,17,,,0.000000741,0
1242,,,17,,,0.00000022,0
1242,,,17,,,0.000000146,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000000137,0
1242,,,17,,,0.000000138,0
1242,,,17,,,0.000187441,0
84,,,17,,,0.000001253,0
101,,,17,,,0.000879333,0
54,40868,443,6,0,65535,0.000855192,0
85,,,17,,,0.00064041,0
68,,,17,,,0.009168219,0
74,,,17,,,0.028131616,0
87,,,17,,,0.00309514,0
581,,,17,,,0.171868693,0
77,,,17,,,0.00000134,0
590,,,1\,17,,,0
581,,,17,,,0.152547403,0
77,,,17,,,0.000001206,0
581,,,17,,,0.395108371,0
77,,,17,,,0.000001327,0
590,,,1\,17,,,0
54,53892,80,6,0,64024,0.006969627,0
60,80,53892,6,0,64240,0.001206894,0
372,33936,443,6,318,65535,0.003935954,0
1101,33936,443,6,1047,65535,0.002410147,0
60,443,33936,6,0,64240,0.000306186,0
60,443,33936,6,0,64240,0.000421167,0
5997,443,40868,6,5943,64240,0.034136551,0
54,40868,443,6,0,65535,0.000147759,0
255,443,33936,6,201,64240,0.032789753,0
93,33936,443,6,39,65535,0.001531079,0
60,443,33936,6,0,64240,0.001584498,0
82,48850,443,6,28,62998,0.133824189,0
60,443,48850,6,0,64240,0.001510081,0
60,443,48850,6,0,64240,0.253531816,0
78,48850,443,6,24,62997,0.001054391,0
54,48850,443,6,0,62997,0.000571411,0
60,443,48850,6,0,64240,0.000714934,0
60,443,48850,6,0,64239,0.000001222,0
74,,,17,,,0.021424624,0
74,,,17,,,0.000245422,0
450,,,17,,,0.007429932,0
546,,,17,,,0.000001318,0
93,54052,443,6,39,65535,0.175335529,0
93,51458,443,6,39,65535,0.000745355,0
60,443,54052,6,0,64240,0.0002012,0
93,46146,443,6,39,65535,0.000383818,0
60,443,51458,6,0,64240,0.000631924,0
60,443,46146,6,0,64240,0.000328965,0
93,39660,443,6,39,65535,0.004531239,0
60,443,39660,6,0,64240,0.022828229,0
93,40760,443,6,39,65535,0.009877269,0
60,443,40760,6,0,64240,0.001208445,0
93,48840,443,6,39,65535,0.003437554,0
93,45800,443,6,39,65535,0.001242087,0
60,443,48840,6,0,64240,0.001835628,0
60,443,45800,6,0,64240,0.000001405,0
93,52118,443,6,39,65535,0.004106796,0
93,50870,443,6,39,65535,0.001451827,0
60,443,52118,6,0,64240,0.000444038,0
100,60462,443,6,46,65535,0.001048638,0
60,443,50870,6,0,64240,0.002286021,0
60,443,60462,6,0,64240,0.000001037,0
93,53774,443,6,39,65535,0.000963749,0
60,443,53774,6,0,64240,0.001294225,0
93,60426,443,6,39,65535,0.00151115,0
60,443,60426,6,0,64240,0.001475914,0
93,33936,443,6,39,65535,0.000370539,0
60,443,33936,6,0,64240,0.001382413,0
93,55200,443,6,39,65535,0.000873567,0
60,443,55200,6,0,64240,0.00114855,0
93,60452,443,6,39,65535,0.002489306,0
60,443,60452,6,0,64240,0.001113556,0
100,52132,443,6,46,65535,0.002475187,0
60,443,52132,6,0,64240,0.002245675,0
93,59136,443,6,39,65535,0.000546869,0
60,443,59136,6,0,64240,0.001774826,0
93,46088,443,6,39,65535,0.001703377,0
60,443,46088,6,0,64240,0.00126664,0
100,39430,443,6,46,65535,0.004090816,0
60,443,39430,6,0,64240,0.001567236,0
100,35264,443,6,46,65535,0.000725258,0
93,36116,443,6,39,65535,0.000915991,0
60,443,35264,6,0,64240,0.000857921,0
60,443,36116,6,0,64240,0.000001432,0
93,40868,443,6,39,65535,0.000738582,0
60,443,40868,6,0,64240,0.001896325,0
78,54052,443,6,24,65535,0.003901195,0
60,443,54052,6,0,64240,0.002167925,0
54,54052,443,6,0,65535,0.002063604,0
78,33936,443,6,24,65535,0.000782098,0
54,33936,443,6,0,65535,0.000418672,0
60,443,54052,6,0,64239,0.000001335,0
60,443,33936,6,0,64240,0.000381915,0
60,443,33936,6,0,64239,0.000352735,0
78,46088,443,6,24,65535,0.000814939,0
54,46088,443,6,0,65535,0.000556959,0
60,443,46088,6,0,64240,0.000648731,0
60,443,46088,6,0,64239,0.000001046,0
78,45800,443,6,24,65535,0.0003621,0
60,443,45800,6,0,64240,0.000988021,0
54,45800,443,6,0,65535,-0.000476751,0
54,42730,80,6,0,61508,0.001985426,0
54,42738,80,6,0,62420,0.000317985,0
78,51458,443,6,24,65535,0.000735673,0
60,443,45800,6,0,64239,0.000103391,0
60,80,42730,6,0,64239,0.00000097,0
60,80,42738,6,0,64239,0.000000177,0
54,51458,443,6,0,65535,0.000251349,0
78,39660,443,6,24,65535,0.002251289,0
54,39660,443,6,0,65535,0.000426665,0
60,443,51458,6,0,64240,0.000179061,0
60,443,51458,6,0,64239,0.000000761,0
60,443,54052,6,0,64239,0.000000155,0
54,54052,443,6,0,14764,0.000248975,0
60,443,39660,6,0,64240,0.000422611,0
60,443,39660,6,0,64239,0.000001124,0
78,50870,443,6,24,65535,0.000549297,0
54,50870,443,6,0,65535,0.000435005,0
60,443,50870,6,0,64240,0.001025092,0
60,443,50870,6,0,64239,0.000001058,0
60,443,33936,6,0,64239,0.000310602,0
54,33936,443,6,0,45752,0.000035933,0
78,36116,443,6,24,65535,0.000131143,0
60,443,36116,6,0,64240,0.000345855,0
54,36116,443,6,0,65535,0.000234332,0
60,443,36116,6,0,64239,0.000831217,0
78,53774,443,6,24,65535,0.00002069,0
54,53774,443,6,0,65535,0.000434528,0
60,443,53774,6,0,64240,0.001348319,0
60,443,53774,6,0,64239,0.000000764,0
60,443,46088,6,0,64239,0.000000182,0
54,46088,443,6,0,16224,0.000132698,0
85,60462,443,6,31,65535,0.000378608,0
54,60462,443,6,0,65535,0.000408225,0
60,443,60462,6,0,64240,0.000330461,0
60,443,60462,6,0,64239,0.000000968,0
78,60452,443,6,24,65535,0.000327892,0
54,60452,443,6,0,65535,0.001703025,0
85,39430,443,6,31,65535,0.001408333,0
54,39430,443,6,0,65535,0.000413479,0
60,443,60452,6,0,64240,0.000828885,0
60,443,51458,6,0,64239,0.000000667,0
60,80,42730,6,0,64239,0.000000164,0
60,443,45800,6,0,64239,0.000000157,0
60,80,42738,6,0,64239,0.000000154,0
60,443,60452,6,0,64239,0.000000113,0
60,443,39430,6,0,64240,0.00000015,0
60,443,39430,6,0,64239,0.000000158,0
54,51458,443,6,0,8924,0.000102898,0
54,42730,80,6,0,61508,0.00020885,0
54,45800,443,6,0,8924,0.000137819,0
54,42738,80,6,0,62420,0.000120707,0
78,59136,443,6,24,65535,0.000234265,0
60,443,50870,6,0,64239,0.000019295,0
60,443,39660,6,0,64239,0.000000935,0
54,50870,443,6,0,22064,0.000268709,0
54,39660,443,6,0,10384,0.000111662,0
54,59136,443,6,0,65535,0.000191774,0
60,443,59136,6,0,64240,0.000657515,0
60,443,59136,6,0,64239,0.000155484,0
54,53892,80,6,0,64024,0.001373505,0
78,60426,443,6,24,65535,0.000780703,0
60,80,53892,6,0,64239,0.000106294,0
54,60426,443,6,0,65535,0.000267208,0
60,443,60426,6,0,64240,0.001280294,0
60,443,60426,6,0,64239,0.000001062,0
78,55200,443,6,24,65535,0.000970164,0
54,55200,443,6,0,65535,0.000395312,0
60,443,53774,6,0,64239,0.000883924,0
60,443,55200,6,0,64240,0.000001056,0
60,443,55200,6,0,64239,0.000000221,0
54,53774,443,6,0,26132,0.000075469,0
78,40760,443,6,24,65535,0.000201605,0
54,40760,443,6,0,65535,0.000013214,0
78,46146,443,6,24,65535,0.000407714,0
54,46146,443,6,0,65535,0.000398603,0
60,443,40760,6,0,64240,0.000636795,0
60,443,40760,6,0,64239,0.00000111,0
60,443,46146,6,0,64240,0.000000199,0
60,443,46146,6,0,64239,0.000000117,0
78,40868,443,6,24,65535,0.001647431,0
85,443,60462,6,31,64239,0.000124962,0
60,443,36116,6,0,64239,0.000001072,0
60,443,60462,6,0,64239,0.000000205,0
78,443,60452,6,24,64239,0.00000012,0
60,443,60452,6,0,64239,0.000000147,0
54,60462,443,6,0,0,0.000230942,0
